DATE,PERIODO,MES,TIPO,ENTIDAD,MONEDA,INGRESOS FINANCIEROS,INGRESOS SERVICIOS FINANCIEROS,INGRESO,RESULTADO NETO,NUM_ENTIDADES,HHI
202212,2022,Diciembre,Cooperativas Nivel1,PASCUAL SACO LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PASCUAL SACO LTDA,TOTAL,175.16848000000002,16.3689,191.53738,2.10396,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SRA SAGRADO CORAZON,MN,54.04197,0.0,54.04197,-31.39432,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SRA SAGRADO CORAZON,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SRA SAGRADO CORAZON,TOTAL,54.04197,0.0,54.04197,-31.39432,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ALTIPLANO,MN,790.81744,8.887630000000001,799.70507,16.89904,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ALTIPLANO,ME,0.0,0.0,0.0,-3.60394,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ALTIPLANO,TOTAL,790.81744,8.887630000000001,799.70507,13.2951,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,HORIZONTE NUEVOCHOTA,MN,35.648230000000005,5.124,40.77223000000001,7.97466,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,HORIZONTE NUEVOCHOTA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,HORIZONTE NUEVOCHOTA,TOTAL,35.648230000000005,5.124,40.77223000000001,7.97466,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INKAPRESTA,MN,78.78369,2.08,80.86369,-94.53316000000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INKAPRESTA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INKAPRESTA,TOTAL,78.78369,2.08,80.86369,-94.53316000000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,JAEN,MN,300.06072,0.0,300.06072,-18.47033,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,JAEN,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,JAEN,TOTAL,300.06072,0.0,300.06072,-18.47033,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SEMBRAR,MN,138.67116000000001,5.54667,144.21783000000002,-10.0578,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SEMBRAR,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SEMBRAR,TOTAL,138.67116000000001,5.54667,144.21783000000002,-10.0578,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TELEF DEL PERU Z.SUR,MN,65.80271,0.0,65.80271,-18.31879,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TELEF DEL PERU Z.SUR,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TELEF DEL PERU Z.SUR,TOTAL,65.80271,0.0,65.80271,-18.31879,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ECONOPRESTO,MN,587.51909,9.18747,596.70656,-405.26435000000004,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ECONOPRESTO,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ECONOPRESTO,TOTAL,587.51909,9.18747,596.70656,-405.26435000000004,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,IPEMEC LTDA,MN,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,IPEMEC LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,IPEMEC LTDA,TOTAL,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCENTER,MN,61.93769,0.0,61.93769,-77.63293,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCENTER,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCENTER,TOTAL,61.93769,0.0,61.93769,-77.63293,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREZKAMOS,MN,103.13231,26.64789,129.7802,-2.84712,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREZKAMOS,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREZKAMOS,TOTAL,103.13231,26.64789,129.7802,-2.84712,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SANTID JUAN PABLO II,MN,575.60226,33.274730000000005,608.87699,86.9725,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SANTID JUAN PABLO II,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SANTID JUAN PABLO II,TOTAL,575.60226,33.274730000000005,608.87699,86.9725,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,UNION BONGARA LTDA,MN,459.42651,7.3645,466.79101,72.14749,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,UNION BONGARA LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,UNION BONGARA LTDA,TOTAL,459.42651,7.3645,466.79101,72.14749,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,EL MILAGRO LTDA,MN,487.81093,19.437330000000003,507.24825999999996,198.73980000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,EL MILAGRO LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,EL MILAGRO LTDA,TOTAL,487.81093,19.437330000000003,507.24825999999996,198.73980000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INTERCREDITO PERU,MN,139.07899,1.535,140.61399,-40.1095,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INTERCREDITO PERU,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INTERCREDITO PERU,TOTAL,139.07899,1.535,140.61399,-40.1095,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,STA CATALINA CURAH,MN,924.83378,12.522590000000001,937.3563700000001,153.63180000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,STA CATALINA CURAH,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,STA CATALINA CURAH,TOTAL,924.83378,12.522590000000001,937.3563700000001,153.63180000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PAZ Y BIEN,MN,141.93094,0.056420000000000005,141.98736,-96.32904,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PAZ Y BIEN,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PAZ Y BIEN,TOTAL,141.93094,0.056420000000000005,141.98736,-96.32904,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SOLVENTA AREQUIPA,MN,317.11852000000005,0.0,317.11852000000005,146.64509,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SOLVENTA AREQUIPA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SOLVENTA AREQUIPA,TOTAL,317.11852000000005,0.0,317.11852000000005,146.64509,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LA CENTRAL LTDA.,MN,85.86991,7.848949999999999,93.71886,21.27234,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LA CENTRAL LTDA.,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LA CENTRAL LTDA.,TOTAL,85.86991,7.848949999999999,93.71886,21.27234,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,POPULAR CHOSICA LTDA,MN,75.64802,77.6576,153.30562,1.9423800000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,POPULAR CHOSICA LTDA,ME,0.16139,0.0,0.16139,0.02038,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,POPULAR CHOSICA LTDA,TOTAL,75.80941,77.6576,153.46701000000002,1.9627600000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRESTAFACIL,MN,335.00109000000003,18.49117,353.49226000000004,-122.42966,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRESTAFACIL,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRESTAFACIL,TOTAL,335.00109000000003,18.49117,353.49226000000004,-122.42966,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRODUCT. ARTESANALES,MN,61.76992,0.9,62.66992,-4.69775,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRODUCT. ARTESANALES,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRODUCT. ARTESANALES,TOTAL,61.76992,0.9,62.66992,-4.69775,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MI EMPRESA,MN,934.2143599999999,7.46506,941.6794199999999,-610.59991,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MI EMPRESA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MI EMPRESA,TOTAL,934.2143599999999,7.46506,941.6794199999999,-610.59991,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ADECOOP,MN,126.80224000000001,0.78987,127.59211,-90.85892,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ADECOOP,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ADECOOP,TOTAL,126.80224000000001,0.78987,127.59211,-90.85892,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TRABAJAD. GOODYEAR,MN,320.8122,0.0,320.8122,168.22420000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TRABAJAD. GOODYEAR,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TRABAJAD. GOODYEAR,TOTAL,320.8122,0.0,320.8122,168.22420000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SAN CARLOS LTDA,MN,175.3358,2.92466,178.26046,92.96531,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SAN CARLOS LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SAN CARLOS LTDA,TOTAL,175.3358,2.92466,178.26046,92.96531,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRODELCO,MN,280.75095,0.0,280.75095,2.7626399999999998,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRODELCO,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PRODELCO,TOTAL,280.75095,0.0,280.75095,2.7626399999999998,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,STO DOMINGO DEL SUR,MN,132.00143,0.0,132.00143,-272.65503,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,STO DOMINGO DEL SUR,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,STO DOMINGO DEL SUR,TOTAL,132.00143,0.0,132.00143,-272.65503,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CAXAMARCA,MN,162.28886000000003,0.69,162.97886000000003,1.85874,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CAXAMARCA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CAXAMARCA,TOTAL,162.28886000000003,0.69,162.97886000000003,1.85874,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TRUJILLO LTDA N°,MN,0.0,0.0,0.0,0.21096,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TRUJILLO LTDA N°,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,TRUJILLO LTDA N°,TOTAL,0.0,0.0,0.0,0.21096,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,HOSP. DANIEL CARRION,MN,355.76160999999996,4.28547,360.04707999999994,55.417660000000005,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,HOSP. DANIEL CARRION,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,HOSP. DANIEL CARRION,TOTAL,355.76160999999996,4.28547,360.04707999999994,55.417660000000005,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CORAZON DEL PUEBLO,MN,52.55527000000001,0.4802,53.03547000000001,-807.1127700000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CORAZON DEL PUEBLO,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CORAZON DEL PUEBLO,TOTAL,52.55527000000001,0.4802,53.03547000000001,-807.1127700000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,COMERC. DE HUANCAYO,MN,61.973330000000004,0.0,61.973330000000004,46.67872,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,COMERC. DE HUANCAYO,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,COMERC. DE HUANCAYO,TOTAL,61.973330000000004,0.0,61.973330000000004,46.67872,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,UNION DEL SUR,MN,242.42698000000001,6.51869,248.94567,29.307920000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,UNION DEL SUR,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,UNION DEL SUR,TOTAL,242.42698000000001,6.51869,248.94567,29.307920000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCMAR,MN,68.64064,184.17867,252.81931000000003,48.50527,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCMAR,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCMAR,TOTAL,68.64064,184.17867,252.81931000000003,48.50527,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LIDERES EMPRENDE,MN,501.44773,60.761900000000004,562.20963,-237.99823,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LIDERES EMPRENDE,ME,0.0,0.0,0.0,-2.24181,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LIDERES EMPRENDE,TOTAL,501.44773,60.761900000000004,562.20963,-240.24004000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDICONFIANZA,MN,80.72432,0.0,80.72432,-26.989440000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDICONFIANZA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDICONFIANZA,TOTAL,80.72432,0.0,80.72432,-26.989440000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INCLUSIVA,MN,1540.15386,0.0,1540.15386,122.06376000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INCLUSIVA,ME,21.67865,0.0,21.67865,-22.02527,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,INCLUSIVA,TOTAL,1561.8325099999997,0.0,1561.8325099999997,100.03849000000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SAN ANTONIO DE PADUA,MN,259.44426,0.58,260.02425999999997,81.369,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SAN ANTONIO DE PADUA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SAN ANTONIO DE PADUA,TOTAL,259.44426,0.58,260.02425999999997,81.369,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SOLCOOP LTDA,MN,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SOLCOOP LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SOLCOOP LTDA,TOTAL,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LA BUENA SEMILLA,MN,348.23699,0.0,348.23699,-17.70229,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LA BUENA SEMILLA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LA BUENA SEMILLA,TOTAL,348.23699,0.0,348.23699,-17.70229,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SILLUSTANI,MN,50.730270000000004,0.275,51.00527,-89.4465,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SILLUSTANI,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,SILLUSTANI,TOTAL,50.730270000000004,0.275,51.00527,-89.4465,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LIVITACA,MN,369.06946000000005,1.9627000000000001,371.03216000000003,-167.36256,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LIVITACA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,LIVITACA,TOTAL,369.06946000000005,1.9627000000000001,371.03216000000003,-167.36256,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MACHUPICCHU,MN,309.32747,4.17987,313.50734,-103.55402000000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MACHUPICCHU,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MACHUPICCHU,TOTAL,309.32747,4.17987,313.50734,-103.55402000000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CONFIA EMPRENDEDORA,MN,0.0,0.0,0.0,-0.47412,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CONFIA EMPRENDEDORA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CONFIA EMPRENDEDORA,TOTAL,0.0,0.0,0.0,-0.47412,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PROMOTORA NEGOCIOS,MN,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PROMOTORA NEGOCIOS,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PROMOTORA NEGOCIOS,TOTAL,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RED UNICAS LAMBAYEQ,MN,17.4907,0.07,17.5607,1.6425,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RED UNICAS LAMBAYEQ,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RED UNICAS LAMBAYEQ,TOTAL,17.4907,0.07,17.5607,1.6425,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RURAL ABANCAY,MN,99.00173,2.21395,101.21567999999999,-85.34921,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RURAL ABANCAY,ME,0.0,0.0,0.0,-1.7873299999999999,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RURAL ABANCAY,TOTAL,99.00173,2.21395,101.21567999999999,-87.13654000000001,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MIN. DE TRABAJO LTDA,MN,96.87238,28.963,125.83538000000001,2.0484400000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MIN. DE TRABAJO LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,MIN. DE TRABAJO LTDA,TOTAL,96.87238,28.963,125.83538000000001,2.0484400000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCIA PERU LTDA,MN,94.11421,110.56016000000001,204.67437,-23.57077,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCIA PERU LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,FINANCIA PERU LTDA,TOTAL,94.11421,110.56016000000001,204.67437,-23.57077,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CAJASOL,MN,1259.09331,0.01704,1259.11035,-453.25477,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CAJASOL,ME,0.0,0.0,0.0,-3.00371,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CAJASOL,TOTAL,1259.09331,0.01704,1259.11035,-456.25848,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ILLARIY LTDA,MN,312.03275,2.592,314.62475,7.04269,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ILLARIY LTDA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ILLARIY LTDA,TOTAL,312.03275,2.592,314.62475,7.04269,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ACCION,MN,4.29397,0.0,4.29397,-35.17525,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ACCION,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ACCION,TOTAL,4.29397,0.0,4.29397,-35.17525,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,KOLQUE E INVERSIONES,MN,67.14439999999999,0.0,67.14439999999999,-47.34071,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,KOLQUE E INVERSIONES,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,KOLQUE E INVERSIONES,TOTAL,67.14439999999999,0.0,67.14439999999999,-47.34071,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIFINANZAS,MN,1020.14375,1.67,1021.8137499999999,193.69301000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIFINANZAS,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIFINANZAS,TOTAL,1020.14375,1.67,1021.8137499999999,193.69301000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDINNOVA,MN,136.33685,0.022,136.35885,-45.21623,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDINNOVA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDINNOVA,TOTAL,136.33685,0.022,136.35885,-45.21623,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CUERPO MEDICO,MN,139.058,0.0,139.058,39.7744,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CUERPO MEDICO,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CUERPO MEDICO,TOTAL,139.058,0.0,139.058,39.7744,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PERU PROGRESA,MN,139.81867000000003,0.28,140.09867000000003,24.69977,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PERU PROGRESA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,PERU PROGRESA,TOTAL,139.81867000000003,0.28,140.09867000000003,24.69977,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDY GAMARRA PERU,MN,24.945220000000003,12.47951,37.424730000000004,-23.977430000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDY GAMARRA PERU,ME,8.806370000000001,0.02731,8.833680000000001,2.4784200000000003,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDY GAMARRA PERU,TOTAL,33.75159000000001,12.50682,46.258410000000005,-21.499010000000002,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,DERRAMA DOCENTE PUNO,MN,114.82419,11.451880000000001,126.27607,-19.12828,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,DERRAMA DOCENTE PUNO,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,DERRAMA DOCENTE PUNO,TOTAL,114.82419,11.451880000000001,126.27607,-19.12828,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,VIRGEN DEL CARMEN,MN,22.127869999999998,0.116,22.243869999999998,-27.09537,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,VIRGEN DEL CARMEN,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,VIRGEN DEL CARMEN,TOTAL,22.127869999999998,0.116,22.243869999999998,-27.09537,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ACTIVA,MN,74.64892,0.0,74.64892,-8.0762,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ACTIVA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,ACTIVA,TOTAL,74.64892,0.0,74.64892,-8.0762,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIMISTI,MN,3181.40859,1680.76305,4862.1716400000005,40.93941,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIMISTI,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIMISTI,TOTAL,3181.40859,1680.76305,4862.1716400000005,40.93941,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CHINCHA LTDA N°,MN,22.32065,0.0,22.32065,-45.53308,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CHINCHA LTDA N°,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CHINCHA LTDA N°,TOTAL,22.32065,0.0,22.32065,-45.53308,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RED ANDINA,MN,122.29995,2.034,124.33395,-148.35241,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RED ANDINA,ME,0.0,0.0,0.0,0.0,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,RED ANDINA,TOTAL,122.29995,2.034,124.33395,-148.35241,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIRURAL,MN,269.80113,4.66729,274.46842,-56.47169,95,435.855847869423
202212,2022,Diciembre,Cooperativas Nivel1,CREDIRURAL,ME,0.0,0.0,0.0,-0.026310000000000004,95,435.855847869423
