DATE,PERIODO,MES,TIPO,ENTIDAD,MONEDA,INGRESOS FINANCIEROS,INGRESOS SERVICIOS FINANCIEROS,INGRESO,RESULTADO NETO
201208,2012,Agosto,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201208,2012,Agosto,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201208,2012,Agosto,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201208,2012,Agosto,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,0.0
201208,2012,Agosto,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201208,2012,Agosto,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201208,2012,Agosto,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201208,2012,Agosto,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201208,2012,Agosto,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,914.32745
201208,2012,Agosto,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,0.11949
201208,2012,Agosto,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,914.44694
201209,2012,Septiembre,Banca Multiple,nan,Banco Continental,,,,12936.28851
201209,2012,Septiembre,Banca Multiple,nan,Banco Continental,,,,8624.552810000001
201209,2012,Septiembre,Banca Multiple,nan,Banco Continental,,,,21560.84132
201209,2012,Septiembre,Banca Multiple,nan,Banco de Comercio,,,,246.47946
201209,2012,Septiembre,Banca Multiple,nan,Banco de Comercio,,,,1.01861
201209,2012,Septiembre,Banca Multiple,nan,Banco de Comercio,,,,247.49807
201209,2012,Septiembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0023
201209,2012,Septiembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,126.55821
201209,2012,Septiembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,126.56051
201209,2012,Septiembre,Banca Multiple,nan,Banco Financiero ,,,,330.98018
201209,2012,Septiembre,Banca Multiple,nan,Banco Financiero ,,,,635.64475
201209,2012,Septiembre,Banca Multiple,nan,Banco Financiero ,,,,966.6249300000001
201209,2012,Septiembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,265.81483000000003
201209,2012,Septiembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,162.49711
201209,2012,Septiembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,428.31194
201209,2012,Septiembre,Banca Multiple,nan,Scotiabank Perú,,,,3215.58128
201209,2012,Septiembre,Banca Multiple,nan,Scotiabank Perú,,,,11013.500880000001
201209,2012,Septiembre,Banca Multiple,nan,Scotiabank Perú,,,,14229.08216
201209,2012,Septiembre,Banca Multiple,nan,Citibank,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Citibank,,,,36.16543
201209,2012,Septiembre,Banca Multiple,nan,Citibank,,,,36.16543
201209,2012,Septiembre,Banca Multiple,nan,Interbank ,,,,307.428
201209,2012,Septiembre,Banca Multiple,nan,Interbank ,,,,327.83858000000004
201209,2012,Septiembre,Banca Multiple,nan,Interbank ,,,,635.26658
201209,2012,Septiembre,Banca Multiple,nan,Mibanco,,,,2160.2772099999997
201209,2012,Septiembre,Banca Multiple,nan,Mibanco,,,,4.28098
201209,2012,Septiembre,Banca Multiple,nan,Mibanco,,,,2164.5581899999997
201209,2012,Septiembre,Banca Multiple,nan,HSBC Bank Perú,,,,33.47894
201209,2012,Septiembre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,HSBC Bank Perú,,,,33.47894
201209,2012,Septiembre,Banca Multiple,nan,Banco Falabella Perú ,,,,676.49766
201209,2012,Septiembre,Banca Multiple,nan,Banco Falabella Perú ,,,,1.5125
201209,2012,Septiembre,Banca Multiple,nan,Banco Falabella Perú ,,,,678.01016
201209,2012,Septiembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Ripley ,,,,40.71578
201209,2012,Septiembre,Banca Multiple,nan,Banco Ripley ,,,,3.27847
201209,2012,Septiembre,Banca Multiple,nan,Banco Ripley ,,,,43.99425
201209,2012,Septiembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Azteca Perú,,,,106.41059
201209,2012,Septiembre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Azteca Perú,,,,106.41059
201209,2012,Septiembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201209,2012,Septiembre,Banca Multiple,nan,Total Banca Múltiple,,,,20319.95474
201209,2012,Septiembre,Banca Multiple,nan,Total Banca Múltiple,,,,20936.84833
201209,2012,Septiembre,Banca Multiple,nan,Total Banca Múltiple,,,,41256.80307
201209,2012,Septiembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0023
201209,2012,Septiembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,126.55821
201209,2012,Septiembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,126.56051
201209,2012,Septiembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,3215.58128
201209,2012,Septiembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,11013.500880000001
201209,2012,Septiembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,14229.08216
201209,2012,Septiembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,307.428
201209,2012,Septiembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,327.83858000000004
201209,2012,Septiembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,635.26658
201209,2012,Septiembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,20319.95474
201209,2012,Septiembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,20936.84833
201209,2012,Septiembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,41256.80307
201210,2012,Octubre,Banca Multiple,nan,Banco Continental,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Continental,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Continental,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco de Comercio,,,,0.88876
201210,2012,Octubre,Banca Multiple,nan,Banco de Comercio,,,,1.36062
201210,2012,Octubre,Banca Multiple,nan,Banco de Comercio,,,,2.24938
201210,2012,Octubre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Scotiabank Perú,,,,916.15218
201210,2012,Octubre,Banca Multiple,nan,Scotiabank Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Scotiabank Perú,,,,916.15218
201210,2012,Octubre,Banca Multiple,nan,Citibank,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Citibank,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Citibank,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Interbank ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Interbank ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Interbank ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Mibanco,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Mibanco,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Mibanco,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Total Banca Múltiple,,,,917.0409400000001
201210,2012,Octubre,Banca Multiple,nan,Total Banca Múltiple,,,,1.36062
201210,2012,Octubre,Banca Multiple,nan,Total Banca Múltiple,,,,918.40156
201210,2012,Octubre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201210,2012,Octubre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201210,2012,Octubre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201210,2012,Octubre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,917.0409400000001
201210,2012,Octubre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,1.36062
201210,2012,Octubre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,918.40156
201211,2012,Noviembre,Banca Multiple,nan,Banco Continental,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Continental,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Continental,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco de Comercio,,,,-1.9156600000000001
201211,2012,Noviembre,Banca Multiple,nan,Banco de Comercio,,,,-1.75735
201211,2012,Noviembre,Banca Multiple,nan,Banco de Comercio,,,,-3.67301
201211,2012,Noviembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Scotiabank Perú,,,,916.15218
201211,2012,Noviembre,Banca Multiple,nan,Scotiabank Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Scotiabank Perú,,,,916.15218
201211,2012,Noviembre,Banca Multiple,nan,Citibank,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Citibank,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Citibank,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Interbank ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Interbank ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Interbank ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Mibanco,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Mibanco,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Mibanco,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Total Banca Múltiple,,,,914.23652
201211,2012,Noviembre,Banca Multiple,nan,Total Banca Múltiple,,,,-1.75735
201211,2012,Noviembre,Banca Multiple,nan,Total Banca Múltiple,,,,912.4791700000001
201211,2012,Noviembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201211,2012,Noviembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201211,2012,Noviembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201211,2012,Noviembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,914.23652
201211,2012,Noviembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,-1.75735
201211,2012,Noviembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,912.4791700000001
201212,2012,Diciembre,Banca Multiple,nan,Banco Continental,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Continental,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Continental,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco de Comercio,,,,-2.3544899999999997
201212,2012,Diciembre,Banca Multiple,nan,Banco de Comercio,,,,-1.90959
201212,2012,Diciembre,Banca Multiple,nan,Banco de Comercio,,,,-4.26408
201212,2012,Diciembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco de Crédito del Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Financiero ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Scotiabank Perú,,,,916.15218
201212,2012,Diciembre,Banca Multiple,nan,Scotiabank Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Scotiabank Perú,,,,916.15218
201212,2012,Diciembre,Banca Multiple,nan,Citibank,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Citibank,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Citibank,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Interbank ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Interbank ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Interbank ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Mibanco,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Mibanco,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Mibanco,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,HSBC Bank Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Falabella Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Ripley ,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco Cencosud,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Total Banca Múltiple,,,,913.79769
201212,2012,Diciembre,Banca Multiple,nan,Total Banca Múltiple,,,,-1.90959
201212,2012,Diciembre,Banca Multiple,nan,Total Banca Múltiple,,,,911.8881
201212,2012,Diciembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201212,2012,Diciembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,916.15218
201212,2012,Diciembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,0.0
201212,2012,Diciembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,913.79769
201212,2012,Diciembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,-1.90959
201212,2012,Diciembre,Banca Multiple,nan,Total Banca Múltiple Incluye Sucursales en el Exterior,,,,911.8881
201301,2013,Enero,Banca Multiple,nan,Banco Continental,,,,6470.2243499999995
201301,2013,Enero,Banca Multiple,nan,Banco Continental,,,,-1799.52018
201301,2013,Enero,Banca Multiple,nan,Banco Continental,,,,4670.70417
201301,2013,Enero,Banca Multiple,nan,Banco de Comercio,,,,587.71356
201301,2013,Enero,Banca Multiple,nan,Banco de Comercio,,,,-105.23080999999999
201301,2013,Enero,Banca Multiple,nan,Banco de Comercio,,,,482.48275
201301,2013,Enero,Banca Multiple,nan,Banco de Crédito del Perú ,,,,21693.79819
201301,2013,Enero,Banca Multiple,nan,Banco de Crédito del Perú ,,,,-3623.0225699999996
201301,2013,Enero,Banca Multiple,nan,Banco de Crédito del Perú ,,,,18070.77562
201301,2013,Enero,Banca Multiple,nan,Banco Financiero ,,,,1391.48221
201301,2013,Enero,Banca Multiple,nan,Banco Financiero ,,,,112.80899000000001
201301,2013,Enero,Banca Multiple,nan,Banco Financiero ,,,,1504.2912
201301,2013,Enero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,1508.78054
201301,2013,Enero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,-566.15161
201301,2013,Enero,Banca Multiple,nan,Banco Interamericano de Finanzas,,,,942.6289300000001
201301,2013,Enero,Banca Multiple,nan,Scotiabank Perú,,,,4511.06728
201301,2013,Enero,Banca Multiple,nan,Scotiabank Perú,,,,-515.04032
201301,2013,Enero,Banca Multiple,nan,Scotiabank Perú,,,,3996.02696
201301,2013,Enero,Banca Multiple,nan,Citibank,,,,456.1065
201301,2013,Enero,Banca Multiple,nan,Citibank,,,,-314.78603999999996
201301,2013,Enero,Banca Multiple,nan,Citibank,,,,141.32046
201301,2013,Enero,Banca Multiple,nan,Interbank ,,,,9177.99533
201301,2013,Enero,Banca Multiple,nan,Interbank ,,,,214.11753
201301,2013,Enero,Banca Multiple,nan,Interbank ,,,,9392.11286
201301,2013,Enero,Banca Multiple,nan,Mibanco,,,,2137.62911
201301,2013,Enero,Banca Multiple,nan,Mibanco,,,,14.29508
201301,2013,Enero,Banca Multiple,nan,Mibanco,,,,2151.9241899999997
201301,2013,Enero,Banca Multiple,nan,HSBC Bank Perú,,,,435.51614
201301,2013,Enero,Banca Multiple,nan,HSBC Bank Perú,,,,-286.52303
201301,2013,Enero,Banca Multiple,nan,HSBC Bank Perú,,,,148.99310999999997
201301,2013,Enero,Banca Multiple,nan,Banco Falabella Perú ,,,,2049.78384
201301,2013,Enero,Banca Multiple,nan,Banco Falabella Perú ,,,,0.41887
201301,2013,Enero,Banca Multiple,nan,Banco Falabella Perú ,,,,2050.20271
201301,2013,Enero,Banca Multiple,nan,Banco Santander Perú ,,,,108.63503
201301,2013,Enero,Banca Multiple,nan,Banco Santander Perú ,,,,0.0
201301,2013,Enero,Banca Multiple,nan,Banco Santander Perú ,,,,108.63503
201301,2013,Enero,Banca Multiple,nan,Banco Ripley ,,,,1054.76977
201301,2013,Enero,Banca Multiple,nan,Banco Ripley ,,,,0.0
201301,2013,Enero,Banca Multiple,nan,Banco Ripley ,,,,1054.76977
201301,2013,Enero,Banca Multiple,nan,Banco Azteca Perú,,,,1755.28126
201301,2013,Enero,Banca Multiple,nan,Banco Azteca Perú,,,,0.0
201301,2013,Enero,Banca Multiple,nan,Banco Azteca Perú,,,,1755.28126
201301,2013,Enero,Banca Multiple,nan,Deutsche Bank Perú,,,,101.06135
201301,2013,Enero,Banca Multiple,nan,Deutsche Bank Perú,,,,0.0
201301,2013,Enero,Banca Multiple,nan,Deutsche Bank Perú,,,,101.06135
201301,2013,Enero,Banca Multiple,nan,Banco Cencosud,,,,529.9535699999999
201301,2013,Enero,Banca Multiple,nan,Banco Cencosud,,,,0.0
201301,2013,Enero,Banca Multiple,nan,Banco Cencosud,,,,529.9535699999999
201301,2013,Enero,Banca Multiple,nan,Total Banca Múltiple,,,,53969.79803
201301,2013,Enero,Banca Multiple,nan,Total Banca Múltiple,,,,-6868.634089999999
201301,2013,Enero,Banca Multiple,nan,Total Banca Múltiple,,,,47101.16394
201301,2013,Enero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,21693.79819
201301,2013,Enero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,-3586.04525
201301,2013,Enero,Banca Multiple,nan,Banco de Crédito con Sucursales en el Exterior,,,,18107.752940000002
201301,2013,Enero,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,4511.06728
201301,2013,Enero,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,-514.8362999999999
201301,2013,Enero,Banca Multiple,nan,Scotiabank Perú con Sucursales en el Exterior,,,,3996.23098
201301,2013,Enero,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,9177.99533
201301,2013,Enero,Banca Multiple,nan,Interbank Perú con Sucursales en el Exterior,,,,205.17367000000002
